id,original_timestamp,post_edit_timestamp,delta
194827,1 5 2022,2 5 2022,1
194863,2 5 2022,2 5 2022,0
194900,2 5 2022,2 5 2022,0
194957,2 5 2022,2 5 2022,0
194958,2 5 2022,2 5 2022,0
194986,2 5 2022,2 5 2022,0
194992,2 5 2022,2 5 2022,0
195027,2 5 2022,2 5 2022,0
195028,2 5 2022,2 5 2022,0
195030,2 5 2022,2 5 2022,0
195032,2 5 2022,2 5 2022,0
195034,2 5 2022,2 5 2022,0
195035,2 5 2022,2 5 2022,0
195036,2 5 2022,3 5 2022,1
195037,2 5 2022,2 5 2022,0
195054,2 5 2022,4 5 2022,2
195060,1 5 2022,2 5 2022,1
195062,2 5 2022,2 5 2022,0
195084,2 5 2022,2 5 2022,0
195098,2 5 2022,2 5 2022,0
195099,2 5 2022,2 5 2022,0
195100,2 5 2022,2 5 2022,0
195150,2 5 2022,2 5 2022,0
195152,2 5 2022,2 5 2022,0
195153,2 5 2022,2 5 2022,0
195204,2 5 2022,2 5 2022,0
195211,2 5 2022,2 5 2022,0
195215,2 5 2022,2 5 2022,0
195216,2 5 2022,2 5 2022,0
195217,2 5 2022,3 5 2022,1
195218,2 5 2022,2 5 2022,0
195251,2 5 2022,2 5 2022,0
195253,2 5 2022,2 5 2022,0
195254,2 5 2022,3 5 2022,1
195255,2 5 2022,2 5 2022,0
195259,2 5 2022,2 5 2022,0
195303,2 5 2022,2 5 2022,0
195305,2 5 2022,3 5 2022,1
195309,2 5 2022,2 5 2022,0
195311,2 5 2022,2 5 2022,0
195316,2 5 2022,2 5 2022,0
195317,2 5 2022,2 5 2022,0
195377,2 5 2022,2 5 2022,0
195380,2 5 2022,2 5 2022,0
195383,2 5 2022,2 5 2022,0
195386,2 5 2022,3 5 2022,1
195453,2 5 2022,2 5 2022,0
195458,2 5 2022,2 5 2022,0
195463,2 5 2022,2 5 2022,0
195542,2 5 2022,2 5 2022,0
195543,2 5 2022,2 5 2022,0
195610,2 5 2022,2 5 2022,0
195681,2 5 2022,2 5 2022,0
195735,2 5 2022,2 5 2022,0
195738,2 5 2022,2 5 2022,0
195741,2 5 2022,3 5 2022,1
195747,1 5 2022,2 5 2022,1
195824,2 5 2022,2 5 2022,0
195834,2 5 2022,2 5 2022,0
195845,2 5 2022,2 5 2022,0
195846,2 5 2022,2 5 2022,0
195848,2 5 2022,23 5 2022,21
195918,2 5 2022,2 5 2022,0
195984,2 5 2022,2 5 2022,0
195989,2 5 2022,3 5 2022,1
196081,2 5 2022,3 5 2022,1
196082,2 5 2022,2 5 2022,0
196138,2 5 2022,3 5 2022,1
196139,2 5 2022,2 5 2022,0
196143,2 5 2022,2 5 2022,0
196144,2 5 2022,2 5 2022,0
196238,2 5 2022,2 5 2022,0
196317,2 5 2022,2 5 2022,0
196322,2 5 2022,2 5 2022,0
196323,2 5 2022,3 5 2022,1
196324,2 5 2022,2 5 2022,0
196399,2 5 2022,3 5 2022,1
196408,2 5 2022,2 5 2022,0
196412,2 5 2022,3 5 2022,1
196482,2 5 2022,3 5 2022,1
196483,2 5 2022,2 5 2022,0
196645,2 5 2022,2 5 2022,0
196799,2 5 2022,6 5 2022,4
196801,2 5 2022,3 5 2022,1
196846,2 5 2022,3 5 2022,1
196847,2 5 2022,3 5 2022,1
196848,2 5 2022,2 5 2022,0
196850,2 5 2022,2 5 2022,0
196940,2 5 2022,3 5 2022,1
196943,2 5 2022,2 5 2022,0
196944,2 5 2022,3 5 2022,1
196945,2 5 2022,3 5 2022,1
197010,2 5 2022,3 5 2022,1
197020,2 5 2022,3 5 2022,1
197021,2 5 2022,3 5 2022,1
197022,2 5 2022,3 5 2022,1
197023,2 5 2022,3 5 2022,1
197025,2 5 2022,3 5 2022,1
197026,2 5 2022,3 5 2022,1
197096,2 5 2022,3 5 2022,1
197100,2 5 2022,3 5 2022,1
197103,2 5 2022,9 5 2022,7
197105,2 5 2022,3 5 2022,1
197154,2 5 2022,2 5 2022,0
197160,2 5 2022,3 5 2022,1
197246,2 5 2022,3 5 2022,1
197250,2 5 2022,3 5 2022,1
197252,2 5 2022,10 5 2022,8
197253,2 5 2022,3 5 2022,1
197254,2 5 2022,3 5 2022,1
197255,2 5 2022,3 5 2022,1
197292,2 5 2022,3 5 2022,1
197293,2 5 2022,3 5 2022,1
197295,2 5 2022,3 5 2022,1
197296,2 5 2022,3 5 2022,1
197331,2 5 2022,2 5 2022,0
197346,2 5 2022,3 5 2022,1
197348,2 5 2022,3 5 2022,1
197349,2 5 2022,3 5 2022,1
197350,2 5 2022,2 5 2022,0
197351,2 5 2022,3 5 2022,1
197353,2 5 2022,2 5 2022,0
197354,2 5 2022,3 5 2022,1
197397,2 5 2022,3 5 2022,1
197401,2 5 2022,2 5 2022,0
197404,2 5 2022,5 5 2022,3
197406,2 5 2022,3 5 2022,1
197407,2 5 2022,3 5 2022,1
197427,2 5 2022,3 5 2022,1
197428,2 5 2022,3 5 2022,1
197429,2 5 2022,3 5 2022,1
197430,2 5 2022,3 5 2022,1
197431,2 5 2022,3 5 2022,1
197432,2 5 2022,4 5 2022,2
197434,2 5 2022,3 5 2022,1
197435,2 5 2022,3 5 2022,1
197437,2 5 2022,3 5 2022,1
197493,2 5 2022,3 5 2022,1
197495,2 5 2022,6 5 2022,4
197496,2 5 2022,3 5 2022,1
197499,2 5 2022,10 5 2022,8
197538,2 5 2022,3 5 2022,1
197540,2 5 2022,3 5 2022,1
197542,2 5 2022,2 5 2022,0
197581,2 5 2022,3 5 2022,1
197582,2 5 2022,3 5 2022,1
197583,2 5 2022,3 5 2022,1
197614,2 5 2022,3 5 2022,1
197617,2 5 2022,3 5 2022,1
197618,2 5 2022,3 5 2022,1
197635,2 5 2022,3 5 2022,1
197636,2 5 2022,3 5 2022,1
197660,2 5 2022,3 5 2022,1
197682,3 5 2022,3 5 2022,0
197724,3 5 2022,3 5 2022,0
197725,3 5 2022,3 5 2022,0
197783,3 5 2022,3 5 2022,0
197785,3 5 2022,3 5 2022,0
197786,3 5 2022,3 5 2022,0
197787,3 5 2022,3 5 2022,0
197791,2 5 2022,3 5 2022,1
197849,3 5 2022,5 5 2022,2
197852,3 5 2022,3 5 2022,0
197853,3 5 2022,3 5 2022,0
197855,3 5 2022,3 5 2022,0
197885,3 5 2022,3 5 2022,0
197888,3 5 2022,3 5 2022,0
197890,3 5 2022,3 5 2022,0
197894,3 5 2022,4 5 2022,1
197895,3 5 2022,3 5 2022,0
197896,3 5 2022,3 5 2022,0
197944,3 5 2022,4 5 2022,1
197949,3 5 2022,3 5 2022,0
197951,3 5 2022,3 5 2022,0
197956,3 5 2022,3 5 2022,0
197958,3 5 2022,3 5 2022,0
197959,3 5 2022,3 5 2022,0
197961,3 5 2022,3 5 2022,0
197996,3 5 2022,3 5 2022,0
198001,3 5 2022,3 5 2022,0
198002,3 5 2022,3 5 2022,0
198007,3 5 2022,3 5 2022,0
198029,3 5 2022,3 5 2022,0
198030,3 5 2022,3 5 2022,0
198032,3 5 2022,3 5 2022,0
198033,3 5 2022,3 5 2022,0
198034,3 5 2022,3 5 2022,0
198035,3 5 2022,3 5 2022,0
198036,3 5 2022,3 5 2022,0
198037,2 5 2022,3 5 2022,1
198097,3 5 2022,3 5 2022,0
198098,3 5 2022,3 5 2022,0
198100,3 5 2022,3 5 2022,0
198103,3 5 2022,3 5 2022,0
198105,3 5 2022,3 5 2022,0
198151,3 5 2022,3 5 2022,0
198155,3 5 2022,3 5 2022,0
198157,3 5 2022,3 5 2022,0
198160,3 5 2022,3 5 2022,0
198196,3 5 2022,3 5 2022,0
198198,3 5 2022,3 5 2022,0
198200,3 5 2022,3 5 2022,0
198202,3 5 2022,3 5 2022,0
198251,3 5 2022,3 5 2022,0
198254,3 5 2022,6 5 2022,3
198258,3 5 2022,3 5 2022,0
198259,3 5 2022,3 5 2022,0
198260,3 5 2022,3 5 2022,0
198261,3 5 2022,3 5 2022,0
198265,3 5 2022,3 5 2022,0
198266,2 5 2022,3 5 2022,1
198301,3 5 2022,3 5 2022,0
198302,3 5 2022,3 5 2022,0
198314,3 5 2022,10 5 2022,7
198317,3 5 2022,3 5 2022,0
198318,3 5 2022,3 5 2022,0
198321,3 5 2022,3 5 2022,0
198396,3 5 2022,3 5 2022,0
198398,3 5 2022,3 5 2022,0
198399,3 5 2022,3 5 2022,0
198401,3 5 2022,4 5 2022,1
198402,3 5 2022,4 5 2022,1
198450,3 5 2022,3 5 2022,0
198459,3 5 2022,3 5 2022,0
198467,3 5 2022,3 5 2022,0
198468,3 5 2022,3 5 2022,0
198469,3 5 2022,3 5 2022,0
198471,3 5 2022,3 5 2022,0
198474,3 5 2022,3 5 2022,0
198476,3 5 2022,3 5 2022,0
198552,3 5 2022,3 5 2022,0
198575,3 5 2022,3 5 2022,0
198576,3 5 2022,3 5 2022,0
198631,3 5 2022,3 5 2022,0
198647,3 5 2022,3 5 2022,0
198649,3 5 2022,3 5 2022,0
198650,3 5 2022,3 5 2022,0
198651,3 5 2022,4 5 2022,1
198652,3 5 2022,3 5 2022,0
198653,3 5 2022,4 5 2022,1
198654,3 5 2022,3 5 2022,0
198656,3 5 2022,3 5 2022,0
198744,3 5 2022,3 5 2022,0
198747,3 5 2022,5 5 2022,2
198836,3 5 2022,3 5 2022,0
198838,3 5 2022,3 5 2022,0
198839,3 5 2022,3 5 2022,0
198841,3 5 2022,3 5 2022,0
198843,3 5 2022,3 5 2022,0
198844,3 5 2022,4 5 2022,1
198846,3 5 2022,3 5 2022,0
198847,3 5 2022,4 5 2022,1
198920,3 5 2022,3 5 2022,0
198921,3 5 2022,3 5 2022,0
198925,3 5 2022,3 5 2022,0
198926,3 5 2022,4 5 2022,1
198927,3 5 2022,3 5 2022,0
199034,3 5 2022,3 5 2022,0
199035,3 5 2022,4 5 2022,1
199041,3 5 2022,3 5 2022,0
199042,3 5 2022,3 5 2022,0
199045,3 5 2022,3 5 2022,0
199140,3 5 2022,4 5 2022,1
199245,3 5 2022,3 5 2022,0
199251,3 5 2022,3 5 2022,0
199258,3 5 2022,3 5 2022,0
199356,3 5 2022,4 5 2022,1
199357,3 5 2022,3 5 2022,0
199358,3 5 2022,4 5 2022,1
199365,3 5 2022,3 5 2022,0
199419,3 5 2022,3 5 2022,0
199423,3 5 2022,3 5 2022,0
199520,3 5 2022,3 5 2022,0
199610,3 5 2022,3 5 2022,0
199730,3 5 2022,3 5 2022,0
199733,3 5 2022,3 5 2022,0
199735,3 5 2022,12 10 2022,162
199896,3 5 2022,4 5 2022,1
199898,3 5 2022,4 5 2022,1
199903,3 5 2022,4 5 2022,1
199904,3 5 2022,3 5 2022,0
199905,3 5 2022,3 5 2022,0
200003,3 5 2022,4 5 2022,1
200008,3 5 2022,4 5 2022,1
200075,3 5 2022,4 5 2022,1
200166,3 5 2022,4 5 2022,1
200219,3 5 2022,4 5 2022,1
200222,3 5 2022,4 5 2022,1
200256,3 5 2022,4 5 2022,1
200271,3 5 2022,4 5 2022,1
200272,3 5 2022,4 5 2022,1
200277,3 5 2022,4 5 2022,1
200353,3 5 2022,4 5 2022,1
200355,3 5 2022,4 5 2022,1
200415,3 5 2022,4 5 2022,1
200440,3 5 2022,3 5 2022,0
200491,3 5 2022,4 5 2022,1
200492,3 5 2022,3 5 2022,0
200532,3 5 2022,3 5 2022,0
200539,3 5 2022,4 5 2022,1
200544,3 5 2022,4 5 2022,1
200572,3 5 2022,4 5 2022,1
200573,3 5 2022,5 5 2022,2
200619,3 5 2022,3 5 2022,0
200620,3 5 2022,4 5 2022,1
200621,3 5 2022,4 5 2022,1
200622,3 5 2022,4 5 2022,1
200647,3 5 2022,6 5 2022,3
200648,3 5 2022,4 5 2022,1
200667,3 5 2022,4 5 2022,1
200673,3 5 2022,4 5 2022,1
200711,3 5 2022,10 5 2022,7
200712,3 5 2022,4 5 2022,1
200738,3 5 2022,12 5 2022,9
200758,3 5 2022,2 6 2022,30
200801,4 5 2022,4 5 2022,0
200820,4 5 2022,25 9 2022,144
200821,4 5 2022,4 5 2022,0
200848,4 5 2022,4 5 2022,0
200852,4 5 2022,4 5 2022,0
200889,4 5 2022,4 5 2022,0
200952,4 5 2022,5 5 2022,1
200955,4 5 2022,4 5 2022,0
200959,4 5 2022,4 5 2022,0
200960,4 5 2022,4 5 2022,0
200961,4 5 2022,4 5 2022,0
201006,4 5 2022,4 5 2022,0
201007,4 5 2022,4 5 2022,0
201008,4 5 2022,4 5 2022,0
201009,4 5 2022,4 5 2022,0
201051,4 5 2022,4 5 2022,0
201052,4 5 2022,4 5 2022,0
201054,4 5 2022,4 5 2022,0
201056,4 5 2022,4 5 2022,0
201057,4 5 2022,18 10 2022,167
201060,3 5 2022,4 5 2022,1
201100,4 5 2022,4 5 2022,0
201102,4 5 2022,4 5 2022,0
201103,4 5 2022,4 5 2022,0
201104,4 5 2022,4 5 2022,0
201105,4 5 2022,4 5 2022,0
201158,4 5 2022,4 5 2022,0
201159,4 5 2022,4 5 2022,0
201160,4 5 2022,4 5 2022,0
201162,4 5 2022,4 5 2022,0
201163,4 5 2022,4 5 2022,0
201164,3 5 2022,4 5 2022,1
201170,4 5 2022,4 5 2022,0
201234,4 5 2022,4 5 2022,0
201239,4 5 2022,4 5 2022,0
201242,4 5 2022,4 5 2022,0
201245,4 5 2022,4 5 2022,0
201246,4 5 2022,4 5 2022,0
201249,4 5 2022,4 5 2022,0
201296,4 5 2022,4 5 2022,0
201299,4 5 2022,4 5 2022,0
201301,4 5 2022,4 5 2022,0
201302,4 5 2022,4 5 2022,0
201348,4 5 2022,4 5 2022,0
201356,4 5 2022,4 5 2022,0
201358,4 5 2022,4 5 2022,0
201360,4 5 2022,4 5 2022,0
201362,4 5 2022,4 5 2022,0
201363,4 5 2022,4 5 2022,0
201436,4 5 2022,4 5 2022,0
201438,4 5 2022,4 5 2022,0
201439,4 5 2022,4 5 2022,0
201441,4 5 2022,4 5 2022,0
201446,4 5 2022,4 5 2022,0
201447,4 5 2022,4 5 2022,0
201514,4 5 2022,5 5 2022,1
201518,4 5 2022,4 5 2022,0
201519,4 5 2022,4 5 2022,0
201520,4 5 2022,4 5 2022,0
201521,4 5 2022,5 5 2022,1
201596,4 5 2022,4 5 2022,0
201597,4 5 2022,4 5 2022,0
201598,4 5 2022,4 5 2022,0
201599,4 5 2022,4 5 2022,0
201601,4 5 2022,4 5 2022,0
201603,4 5 2022,5 5 2022,1
201604,4 5 2022,4 5 2022,0
201605,4 5 2022,4 5 2022,0
201731,4 5 2022,4 5 2022,0
201737,4 5 2022,5 5 2022,1
201813,4 5 2022,4 5 2022,0
201816,4 5 2022,5 5 2022,1
201817,4 5 2022,4 5 2022,0
201821,4 5 2022,4 5 2022,0
201825,4 5 2022,5 5 2022,1
201826,4 5 2022,4 5 2022,0
201828,4 5 2022,4 5 2022,0
201829,4 5 2022,4 5 2022,0
201874,4 5 2022,4 5 2022,0
201877,4 5 2022,4 5 2022,0
201879,4 5 2022,4 5 2022,0
201967,4 5 2022,6 5 2022,2
201969,4 5 2022,6 5 2022,2
202041,4 5 2022,5 5 2022,1
202043,4 5 2022,4 5 2022,0
202044,4 5 2022,4 5 2022,0
202053,4 5 2022,4 5 2022,0
202056,3 5 2022,4 5 2022,1
202142,4 5 2022,4 5 2022,0
202143,4 5 2022,5 5 2022,1
202171,4 5 2022,4 5 2022,0
202172,4 5 2022,5 5 2022,1
202177,4 5 2022,4 5 2022,0
202178,4 5 2022,4 5 2022,0
202179,4 5 2022,23 5 2022,19
202182,4 5 2022,4 5 2022,0
202197,4 5 2022,4 5 2022,0
202280,4 5 2022,4 5 2022,0
202377,4 5 2022,4 5 2022,0
202387,4 5 2022,4 5 2022,0
202447,4 5 2022,4 5 2022,0
202525,4 5 2022,5 5 2022,1
202621,4 5 2022,5 5 2022,1
202754,4 5 2022,5 5 2022,1
202894,4 5 2022,5 5 2022,1
202895,4 5 2022,5 5 2022,1
202896,4 5 2022,5 5 2022,1
202897,4 5 2022,4 5 2022,0
202898,4 5 2022,5 5 2022,1
202899,4 5 2022,5 5 2022,1
202903,4 5 2022,4 5 2022,0
202973,4 5 2022,4 5 2022,0
202994,4 5 2022,5 5 2022,1
203088,4 5 2022,5 5 2022,1
203150,4 5 2022,5 5 2022,1
203156,4 5 2022,5 5 2022,1
203167,4 5 2022,4 5 2022,0
203244,4 5 2022,4 5 2022,0
203245,4 5 2022,5 5 2022,1
203246,4 5 2022,4 5 2022,0
203247,4 5 2022,9 5 2022,5
203252,4 5 2022,5 5 2022,1
203303,4 5 2022,5 5 2022,1
203332,4 5 2022,5 5 2022,1
203396,4 5 2022,5 5 2022,1
203397,4 5 2022,5 5 2022,1
203400,4 5 2022,8 5 2022,4
203402,4 5 2022,5 5 2022,1
203409,4 5 2022,12 10 2022,161
203453,4 5 2022,5 5 2022,1
203462,4 5 2022,5 5 2022,1
203468,4 5 2022,6 5 2022,2
203496,4 5 2022,4 5 2022,0
203500,4 5 2022,5 5 2022,1
203538,4 5 2022,5 5 2022,1
203539,4 5 2022,5 5 2022,1
203548,4 5 2022,5 5 2022,1
203552,3 5 2022,4 5 2022,1
203587,4 5 2022,5 5 2022,1
203588,4 5 2022,5 5 2022,1
203589,4 5 2022,5 5 2022,1
203622,4 5 2022,5 5 2022,1
203671,4 5 2022,9 5 2022,5
203682,5 5 2022,5 5 2022,0
203685,5 5 2022,5 5 2022,0
203737,5 5 2022,6 5 2022,1
203804,5 5 2022,5 5 2022,0
203806,5 5 2022,5 5 2022,0
203833,5 5 2022,5 5 2022,0
203896,5 5 2022,5 5 2022,0
203904,5 5 2022,5 5 2022,0
203905,5 5 2022,5 5 2022,0
203906,5 5 2022,5 5 2022,0
203907,5 5 2022,5 5 2022,0
203922,5 5 2022,5 5 2022,0
203935,5 5 2022,5 5 2022,0
203936,5 5 2022,5 5 2022,0
203984,5 5 2022,5 5 2022,0
203986,5 5 2022,5 5 2022,0
203988,5 5 2022,5 5 2022,0
203989,5 5 2022,6 5 2022,1
203992,5 5 2022,5 5 2022,0
204086,5 5 2022,5 5 2022,0
204087,5 5 2022,5 5 2022,0
204090,5 5 2022,5 5 2022,0
204091,5 5 2022,5 5 2022,0
204092,5 5 2022,5 5 2022,0
204094,5 5 2022,5 5 2022,0
204095,5 5 2022,5 5 2022,0
204098,5 5 2022,6 5 2022,1
204099,5 5 2022,5 5 2022,0
204100,5 5 2022,12 5 2022,7
204133,5 5 2022,5 5 2022,0
204134,5 5 2022,7 5 2022,2
204181,5 5 2022,5 5 2022,0
204182,5 5 2022,5 5 2022,0
204183,5 5 2022,5 5 2022,0
204184,5 5 2022,5 5 2022,0
204186,5 5 2022,6 5 2022,1
204190,5 5 2022,5 5 2022,0
204192,5 5 2022,5 5 2022,0
204194,5 5 2022,5 5 2022,0
204198,5 5 2022,5 5 2022,0
204249,5 5 2022,5 5 2022,0
204250,4 5 2022,5 5 2022,1
204251,5 5 2022,5 5 2022,0
204252,5 5 2022,5 5 2022,0
204256,5 5 2022,5 5 2022,0
204258,5 5 2022,5 5 2022,0
204323,5 5 2022,5 5 2022,0
204324,5 5 2022,5 5 2022,0
204341,5 5 2022,5 5 2022,0
204344,5 5 2022,5 5 2022,0
204348,5 5 2022,5 5 2022,0
204406,5 5 2022,5 5 2022,0
204411,5 5 2022,5 5 2022,0
204419,5 5 2022,12 5 2022,7
204482,5 5 2022,5 5 2022,0
204483,5 5 2022,5 5 2022,0
204562,5 5 2022,5 5 2022,0
204564,5 5 2022,5 5 2022,0
204603,5 5 2022,6 5 2022,1
204610,5 5 2022,5 5 2022,0
204612,5 5 2022,6 5 2022,1
204616,5 5 2022,5 5 2022,0
204688,5 5 2022,5 5 2022,0
204689,5 5 2022,5 5 2022,0
204692,5 5 2022,6 5 2022,1
204693,5 5 2022,5 5 2022,0
204694,5 5 2022,5 5 2022,0
204696,5 5 2022,5 5 2022,0
204697,5 5 2022,6 5 2022,1
204783,5 5 2022,5 5 2022,0
204784,5 5 2022,5 5 2022,0
204785,5 5 2022,5 5 2022,0
204863,5 5 2022,5 5 2022,0
204865,5 5 2022,5 5 2022,0
204939,5 5 2022,5 5 2022,0
204942,5 5 2022,5 5 2022,0
204943,5 5 2022,5 5 2022,0
204944,5 5 2022,5 5 2022,0
204945,5 5 2022,5 5 2022,0
204947,5 5 2022,7 5 2022,2
205039,5 5 2022,19 7 2022,75
205040,5 5 2022,6 5 2022,1
205052,5 5 2022,5 5 2022,0
205130,5 5 2022,5 5 2022,0
205132,5 5 2022,5 5 2022,0
205210,5 5 2022,5 5 2022,0
205212,5 5 2022,6 5 2022,1
205213,5 5 2022,6 5 2022,1
205217,5 5 2022,5 5 2022,0
205218,5 5 2022,5 5 2022,0
205233,5 5 2022,5 5 2022,0
205235,5 5 2022,5 5 2022,0
205238,5 5 2022,6 5 2022,1
205309,5 5 2022,5 5 2022,0
205481,5 5 2022,5 5 2022,0
205482,5 5 2022,6 5 2022,1
205488,5 5 2022,5 5 2022,0
205503,5 5 2022,5 5 2022,0
205590,5 5 2022,5 5 2022,0
205591,5 5 2022,6 5 2022,1
205592,5 5 2022,6 5 2022,1
205654,5 5 2022,6 5 2022,1
205667,5 5 2022,5 5 2022,0
205668,5 5 2022,5 5 2022,0
205749,5 5 2022,5 5 2022,0
205757,5 5 2022,5 5 2022,0
205759,5 5 2022,5 5 2022,0
205816,5 5 2022,5 5 2022,0
205817,5 5 2022,6 5 2022,1
205818,5 5 2022,5 5 2022,0
205820,5 5 2022,6 5 2022,1
205881,5 5 2022,5 5 2022,0
205899,5 5 2022,6 5 2022,1
205966,5 5 2022,6 5 2022,1
205967,5 5 2022,6 5 2022,1
205987,5 5 2022,6 5 2022,1
206055,5 5 2022,6 5 2022,1
206081,5 5 2022,6 5 2022,1
206146,5 5 2022,6 5 2022,1
206169,5 5 2022,6 5 2022,1
206227,5 5 2022,5 5 2022,0
206229,5 5 2022,7 5 2022,2
206232,5 5 2022,6 5 2022,1
206242,5 5 2022,6 5 2022,1
206353,5 5 2022,6 5 2022,1
206376,5 5 2022,5 5 2022,0
206382,5 5 2022,6 5 2022,1
206399,5 5 2022,6 5 2022,1
206402,5 5 2022,5 5 2022,0
206404,5 5 2022,10 5 2022,5
206446,5 5 2022,6 5 2022,1
206481,5 5 2022,6 5 2022,1
206483,5 5 2022,6 5 2022,1
206489,5 5 2022,6 5 2022,1
206524,5 5 2022,6 5 2022,1
206525,5 5 2022,6 5 2022,1
206526,5 5 2022,6 5 2022,1
206535,5 5 2022,6 5 2022,1
206539,5 5 2022,6 5 2022,1
206562,5 5 2022,6 5 2022,1
206564,5 5 2022,6 5 2022,1
206566,5 5 2022,6 5 2022,1
206570,5 5 2022,6 5 2022,1
206571,5 5 2022,6 5 2022,1
206592,5 5 2022,6 5 2022,1
206616,5 5 2022,6 5 2022,1
206639,5 5 2022,6 5 2022,1
206645,5 5 2022,6 5 2022,1
206648,5 5 2022,6 5 2022,1
206651,6 5 2022,6 5 2022,0
206652,5 5 2022,6 5 2022,1
206653,6 5 2022,6 5 2022,0
206702,6 5 2022,6 5 2022,0
206739,6 5 2022,6 5 2022,0
206740,6 5 2022,8 5 2022,2
206741,6 5 2022,6 5 2022,0
206776,6 5 2022,17 5 2022,11
206780,6 5 2022,6 5 2022,0
206782,6 5 2022,6 5 2022,0
206837,6 5 2022,6 5 2022,0
206856,6 5 2022,6 5 2022,0
206864,6 5 2022,6 5 2022,0
206868,6 5 2022,6 5 2022,0
206869,6 5 2022,6 5 2022,0
206894,6 5 2022,6 5 2022,0
206895,6 5 2022,6 5 2022,0
206896,6 5 2022,6 5 2022,0
206897,6 5 2022,6 5 2022,0
206902,6 5 2022,6 5 2022,0
206904,6 5 2022,6 5 2022,0
206933,6 5 2022,6 5 2022,0
206981,6 5 2022,6 5 2022,0
207005,6 5 2022,6 5 2022,0
207015,6 5 2022,7 6 2022,32
207016,6 5 2022,6 5 2022,0
207017,6 5 2022,6 5 2022,0
207018,6 5 2022,9 5 2022,3
207019,6 5 2022,6 5 2022,0
207021,6 5 2022,6 5 2022,0
207025,6 5 2022,6 5 2022,0
207027,6 5 2022,12 5 2022,6
207086,6 5 2022,6 5 2022,0
207087,6 5 2022,6 5 2022,0
207089,6 5 2022,6 5 2022,0
207091,6 5 2022,6 5 2022,0
207095,6 5 2022,6 5 2022,0
207099,6 5 2022,12 9 2022,129
207170,6 5 2022,6 5 2022,0
207174,6 5 2022,6 5 2022,0
207227,6 5 2022,6 5 2022,0
207228,6 5 2022,7 5 2022,1
207229,6 5 2022,6 5 2022,0
207230,5 5 2022,6 5 2022,1
207238,6 5 2022,6 5 2022,0
207300,6 5 2022,6 5 2022,0
207302,6 5 2022,6 5 2022,0
207304,6 5 2022,6 5 2022,0
207308,6 5 2022,6 5 2022,0
207322,6 5 2022,24 6 2022,49
207331,6 5 2022,6 5 2022,0
207332,6 5 2022,6 5 2022,0
207333,6 5 2022,6 5 2022,0
207334,6 5 2022,6 5 2022,0
207337,6 5 2022,6 5 2022,0
207338,6 5 2022,6 5 2022,0
207339,6 5 2022,6 5 2022,0
207421,6 5 2022,6 5 2022,0
207425,6 5 2022,6 5 2022,0
207495,6 5 2022,6 5 2022,0
207497,6 5 2022,7 5 2022,1
207499,6 5 2022,9 5 2022,3
207500,6 5 2022,6 5 2022,0
207502,6 5 2022,6 5 2022,0
207514,6 5 2022,23 5 2022,17
207515,6 5 2022,6 5 2022,0
207516,6 5 2022,6 5 2022,0
207538,6 5 2022,6 5 2022,0
207608,6 5 2022,6 5 2022,0
207609,6 5 2022,6 5 2022,0
207619,6 5 2022,6 5 2022,0
207621,6 5 2022,7 5 2022,1
207683,6 5 2022,6 5 2022,0
207684,6 5 2022,7 5 2022,1
207687,6 5 2022,6 5 2022,0
207689,6 5 2022,29 7 2022,84
207773,6 5 2022,6 5 2022,0
207774,6 5 2022,6 5 2022,0
207782,6 5 2022,9 5 2022,3
207838,6 5 2022,6 5 2022,0
207840,6 5 2022,6 5 2022,0
207843,6 5 2022,6 5 2022,0
207934,6 5 2022,6 5 2022,0
207989,6 5 2022,9 5 2022,3
207990,6 5 2022,6 5 2022,0
207991,6 5 2022,9 5 2022,3
207997,6 5 2022,6 5 2022,0
208013,6 5 2022,6 5 2022,0
208088,6 5 2022,6 5 2022,0
208148,6 5 2022,7 5 2022,1
208239,6 5 2022,9 5 2022,3
208284,6 5 2022,6 5 2022,0
208285,6 5 2022,6 5 2022,0
208303,6 5 2022,9 5 2022,3
208366,6 5 2022,6 5 2022,0
208378,6 5 2022,6 5 2022,0
208422,6 5 2022,6 5 2022,0
208423,6 5 2022,7 5 2022,1
208424,6 5 2022,6 5 2022,0
208437,6 5 2022,6 5 2022,0
208510,6 5 2022,7 5 2022,1
208513,6 5 2022,6 5 2022,0
208639,6 5 2022,6 5 2022,0
208764,6 5 2022,7 5 2022,1
208765,6 5 2022,7 5 2022,1
208769,6 5 2022,7 5 2022,1
208773,6 5 2022,8 5 2022,2
208775,6 5 2022,7 5 2022,1
208790,6 5 2022,6 5 2022,0
208856,6 5 2022,7 5 2022,1
208866,6 5 2022,7 5 2022,1
209036,6 5 2022,16 6 2022,41
209041,6 5 2022,8 5 2022,2
209145,6 5 2022,6 5 2022,0
209159,6 5 2022,12 5 2022,6
209173,6 5 2022,9 5 2022,3
209176,6 5 2022,9 5 2022,3
209180,6 5 2022,7 5 2022,1
209193,6 5 2022,7 5 2022,1
209214,6 5 2022,6 5 2022,0
209227,6 5 2022,21 6 2022,46
209241,7 5 2022,7 5 2022,0
209256,7 5 2022,7 5 2022,0
209257,7 5 2022,7 5 2022,0
209287,6 5 2022,7 5 2022,1
209288,6 5 2022,29 8 2022,115
209298,7 5 2022,7 5 2022,0
209310,7 5 2022,16 5 2022,9
